X,Y,OBJECTID,Lic_Type,Lic_No,Lic_App,Status,Iss_Date,Exp_Date,Fee_Code,Dup_Cnt,Master,Term,GeoCode,Off_Code,Name,Site_Addr1,Site_Addr2,Site_City,Site_State,Site_ZIP,DBA_Name,Mail_Addr1,Mail_Addr2,Mail_City,Mail_State,Mail_ZIP,Site_Cnty,Site_Tract,POINT_X,POINT_Y
-117.224427728963647,33.217550261709668,2587,41,519162,LIC,REVPEN,2012-05-11T00:00:00.000Z,2019-04-30T00:00:00.000Z,,,Y,12,3713,,SUPER SUSHI LLC,1233 E VISTA WAY,,VISTA,CA,92084-4039,SUPER SUSHI,,,,,,SAN DIEGO,196.01,6263659.21205922,2024173.72033711
-117.224420640724503,33.219183138266132,2588,21,165822,LIC,ACTIVE,1984-12-28T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,THRIFTY PAYLESS  INC.,1363 E VISTA WAY,,VISTA,CA,92084,RITE AID STORE 5642,,,,,,SAN DIEGO,192.07,6263666.93218822,2024767.80576316
-117.224523600132073,33.22976337076441,2589,51,15041,LIC,ACTIVE,1964-01-30T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3713,,ELKS LODGE VISTA 1968,1947 E VISTA WAY,,VISTA,CA,92084,,,,,,,SAN DIEGO,192.07,6263671.426,2028617.614
-117.224523600132073,33.22976337076441,2590,58,15041,LIC,ACTIVE,1964-01-30T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,N,12,3713,,ELKS LODGE VISTA 1968,1947 E VISTA WAY,,VISTA,CA,92084,,,,,,,SAN DIEGO,192.07,6263671.426,2028617.614
-117.224310699542443,33.218493022221615,2591,21,531456,APP,ACTIVE,,,,,Y,12,3713,,ALBERTSONS LLC,1301 E VISTA WAY,,VISTA,CA,92084-4041,ALBERTSONS 3201,,,,,,SAN DIEGO,192.07,6263698.20771614,2024516.39976988
-117.224310699542443,33.218493022221615,2592,21,531456,LIC,ACTIVE,2013-11-08T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,ALBERTSONS LLC,1301 E VISTA WAY,,VISTA,CA,92084-4041,ALBERTSONS 3201,,,,,,SAN DIEGO,192.07,6263698.20771614,2024516.39976988
-117.224310699542443,33.218493022221615,2593,86,531456,APP,ACTIVE,,,,,Y,12,3713,,ALBERTSONS LLC,1301 E VISTA WAY,,VISTA,CA,92084-4041,ALBERTSONS 3201,,,,,,SAN DIEGO,192.07,6263698.20771614,2024516.39976988
-117.224310699542443,33.218493022221615,2594,86,531456,LIC,ACTIVE,2013-11-08T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,ALBERTSONS LLC,1301 E VISTA WAY,,VISTA,CA,92084-4041,ALBERTSONS 3201,,,,,,SAN DIEGO,192.07,6263698.20771614,2024516.39976988
-117.219849562649657,32.815478961281023,2595,23,548357,LIC,ACTIVE,2015-12-18T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,BITTER INC,4170 MORENA BLVD,STE F,SAN DIEGO,CA,92117-5252,BITTER BROTHERS BREWING CO,,,,,,SAN DIEGO,85.03,6263698.56699998,1877873.524
-117.219849562649657,32.815478961281023,2596,77,548357,LIC,ACTIVE,2015-12-18T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3710,,BITTER INC,4170 MORENA BLVD,STE F,SAN DIEGO,CA,92117-5252,BITTER BROTHERS BREWING CO,,,,,,SAN DIEGO,85.03,6263698.56699998,1877873.524
-117.21973489238502,32.806188661792895,2597,48,550143,LIC,ACTIVE,2015-04-08T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,MDC INVESTMENT,2772 GARNET AVE,,SAN DIEGO,CA,92109,NITE OWL COCKTAIL LOUNGE,,,,,,SAN DIEGO,78,6263702.359,1874493.101
-117.223530422417127,33.1548923360725,2598,6,600738,APP,PEND,,,,,Y,12,3713,,LOST & FOUND DISTILLERY  INC.,2420 GRAND AVE,STE C,VISTA,CA,92081-7827,MISADVENTURE & CO.,,,,,,SAN DIEGO,200.17,6263720.76437499,2001373.78749999
-117.223530422417127,33.1548923360725,2599,74,600738,APP,PEND,,,,,Y,12,3713,,LOST & FOUND DISTILLERY  INC.,2420 GRAND AVE,STE C,VISTA,CA,92081-7827,MISADVENTURE & CO.,,,,,,SAN DIEGO,200.17,6263720.76437499,2001373.78749999
-117.218823629196265,32.761402052748593,2600,47,486067,LIC,ACTIVE,2010-12-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,SEA WORLD LLC,500 SEA WORLD DR,,SAN DIEGO,CA,92109-7904,SEA WORLD OF CALIFORNIA,,,,,,SAN DIEGO,76,6263830.94,1858195.756
-117.218823629196265,32.761402052748593,2601,58,486067,LIC,ACTIVE,2010-12-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,N,12,3710,,SEA WORLD LLC,500 SEA WORLD DR,,SAN DIEGO,CA,92109-7904,SEA WORLD OF CALIFORNIA,,,,,,SAN DIEGO,76,6263830.94,1858195.756
-117.220801683470455,32.944772900374289,2602,57,544005,APP,ACTIVE,,,,,Y,12,3710,,DDR PARTNERS INC,12000 CARMEL COUNTRY RD,,SAN DIEGO,CA,92130-6101,BAY CLUB CARMEL VALLEY,,,,,,SAN DIEGO,83.31,6263844.05399999,1924917.385
-117.220801683470455,32.944772900374289,2603,57,544005,LIC,ACTIVE,2014-07-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,DDR PARTNERS INC,12000 CARMEL COUNTRY RD,,SAN DIEGO,CA,92130-6101,BAY CLUB CARMEL VALLEY,,,,,,SAN DIEGO,83.31,6263844.05399999,1924917.385
-117.223422486718306,33.184438073061983,2604,20,470037,LIC,ACTIVE,2008-10-28T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3713,,SANTA FE PETROLEUM INC,1403 S SANTA FE AVE,,VISTA,CA,92083-7233,SANTA FE PETROLEUM INC,,,,,,SAN DIEGO,199.02,6263854.16,2012123.337
-117.218301679824464,32.727781326990346,2605,70,452795,LIC,ACTIVE,2007-09-25T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,HUNTINGTON PACIFIC HOTELS LLC,2576 LANING RD,,SAN DIEGO,CA,92106-6418,HOMEWOOD SUITES BY HILTON,,,,,,SAN DIEGO,214,6263877.79299999,1845962.00799997
-117.22237928090064,33.105818542884847,2606,18,597131,LIC,ACTIVE,2018-12-20T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3712,,CHERVONA LLC,1740 LA COSTA MEADOWS DR,STE 146 (S),SAN MARCOS,CA,92078-5199,CHERVONA VODKA,,,,,,SAN DIEGO,200.27,6263906.54378677,1983515.66791375
-117.222652755221475,33.140180010694273,2607,23,558464,APP,PEND,,,,,Y,12,3713,,FULL BODY BREWING  LLC,1340 SPECIALTY DR,STE F,VISTA,CA,92081-8566,FULL BODY BREWING LLC,,,,,,SAN DIEGO,200.17,6263939.43099998,1996018.392
-117.22224729556082,33.106655490038314,2608,41,581554,LIC,ACTIVE,2017-07-28T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3712,,MEADOR  MARTIN ANTHONY,1691 MELROSE DR,STE 100,SAN MARCOS,CA,92078-2127,MARIAHS WESTWIND RESTAURANT,,,,,,SAN DIEGO,200.27,6263949.79907656,1983819.80202946
-117.217961516282173,32.727952987715376,2609,41,453092,LIC,ACTIVE,2007-11-01T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3710,,21 LOS PRIMOS L-PSHIP,2556 LANING RD,STE B101,SAN DIEGO,CA,92106-6478,LOS PRIMOS MEXICAN FOOD,,,,,,SAN DIEGO,214,6263982.984,1846023.492
-117.217961516282173,32.727952987715376,2610,41,465795,LIC,ACTIVE,2008-05-13T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,HARBOR GREEK CAFE INC,2556 LANING RD,# B104,SAN DIEGO,CA,92106-6478,HARBOR GREEK CAFE,,,,,,SAN DIEGO,214,6263982.984,1846023.492
-117.217961516282173,32.727952987715376,2611,41,552272,LIC,ACTIVE,2015-06-26T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3710,,SMASHBURGER ACQUISITION-SAN DIEGO LLC,2556 LANING RD,SUITE B102 & B103,SAN DIEGO,CA,92106-6478,SMASH BURGER #1492,,,,,,SAN DIEGO,214,6263982.984,1846023.492
-117.218625309459966,32.798842417529521,2612,41,537755,LIC,ACTIVE,2014-01-13T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,LANG BROTHERS INC,2702 N MISSION BAY DR,,SAN DIEGO,CA,92109-6834,DECK AT MISSION BAY  THE,,,,,,SAN DIEGO,76,6264018.457,1871817.14299996
-117.222336231516763,33.14900287377521,2613,7,572178,LIC,ACTIVE,2017-02-15T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3713,,JPB ROCKIN RUM  LLC,2525 PIONEER AVE,STE  3,VISTA,CA,92081-8419,JPB ROCKIN RUM LLC,,,,,,SAN DIEGO,200.17,6264066.25323996,1999227.57173879
-117.218491730068976,32.805938028858037,2614,20,583551,LIC,ACTIVE,2017-10-24T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,7 ELEVEN INC,2805 GARNET AVE,,SAN DIEGO,CA,92109-3824,7-ELEVEN STORE 20337D,,,,,,SAN DIEGO,78,6264083.48404197,1874398.36281221
-117.221799530499467,33.106798137422807,2615,41,573086,LIC,ACTIVE,2017-03-28T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3712,,EZE INC.,1693 MELROSE DR,STE 150,SAN MARCOS,CA,92078-2131,KOTIJA JR.,,,,,,SAN DIEGO,200.27,6264087.39296149,1983870.42397547
-117.218301513966352,32.814048645392056,2616,9,443656,LIC,ACTIVE,2006-11-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,N,12,3710,,TRULY FINE WINE INC,4060 MORENA BLVD,STE K,SAN DIEGO,CA,92117-5261,TRULY FINE WINE,,,,,,SAN DIEGO,85.03,6264169.335,1877348.71099999
-117.218301513966352,32.814048645392056,2617,17,443656,LIC,ACTIVE,2006-11-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,TRULY FINE WINE INC,4060 MORENA BLVD,STE K,SAN DIEGO,CA,92117-5261,TRULY FINE WINE,,,,,,SAN DIEGO,85.03,6264169.335,1877348.71099999
-117.218301513966352,32.814048645392056,2618,20,443656,LIC,ACTIVE,2006-11-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,TRULY FINE WINE INC,4060 MORENA BLVD,STE K,SAN DIEGO,CA,92117-5261,TRULY FINE WINE,,,,,,SAN DIEGO,85.03,6264169.335,1877348.71099999
-117.218301513966352,32.814048645392056,2619,2,542108,LIC,ACTIVE,2014-06-04T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3710,,M & C WINERY INC,4060 MORENA BLVD,STE E2,SAN DIEGO,CA,92117-5243,BLUE DOOR WINERY,,,,,,SAN DIEGO,85.03,6264169.335,1877348.71099999
-117.219129085854945,32.89468365862021,2620,9,332878,LIC,ACTIVE,1997-09-03T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,N,12,3710,,TORREY WINES INC,10473 ROSELLE ST,,SAN DIEGO,CA,92121,TORREY WINES,,,,,,SAN DIEGO,83.39,6264187.77199998,1906688.574
-117.219129085854945,32.89468365862021,2621,17,332878,LIC,ACTIVE,1997-09-03T00:00:00.000Z,2019-08-31T00:00:00.000Z,,,Y,12,3710,,TORREY WINES INC,10473 ROSELLE ST,,SAN DIEGO,CA,92121,TORREY WINES,,,,,,SAN DIEGO,83.39,6264187.77199998,1906688.574
-117.218146914638098,32.80658940617198,2622,41,594059,LIC,ACTIVE,2018-10-29T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,CALI BANH MI  INC,2830 GARNET AVE,#100,SAN DIEGO,CA,92109-3893,CALI BANH MI,,,,,,SAN DIEGO,78,6264191.63249807,1874634.36992568
-117.217186044549095,32.728697434127113,2623,47,606672,APP,PEND,,,,,Y,12,3710,,CHOUKAIR RESTAURANT GROUP  LLC,2562 LANING RD,,SAN DIEGO,CA,92106-6418,OGGIS SPORT BREWHOUSE PIZZA,,,,,,SAN DIEGO,214,6264223.97880762,1846292.13167777
-117.217185988328254,32.728697463423842,2624,47,542141,LIC,ACTIVE,2014-04-25T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3710,,OLSSD LLC,2562 LANING RD,,SAN DIEGO,CA,92106-6418,OGGIS SPORT BREWHOUSE PIZZA,,,,,,SAN DIEGO,214,6264223.996,1846292.142
-117.217392370581948,32.751159812673507,2625,21,216764,LIC,ACTIVE,1988-05-10T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,VONS COMPANIES INC THE,3645 MIDWAY DR,,SAN DIEGO,CA,92110,VONS 2053,,,,,,SAN DIEGO,68.02,6264236.355,1854465.22799999
-117.217392370581948,32.751159812673507,2626,86,216764,LIC,ACTIVE,2017-08-25T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,VONS COMPANIES INC THE,3645 MIDWAY DR,,SAN DIEGO,CA,92110,VONS 2053,,,,,,SAN DIEGO,68.02,6264236.355,1854465.22799999
-117.221924580412278,33.166022686423162,2627,20,191922,APP,ACTIVE,,,,,Y,12,3713,,CIRCLE K STORES INC,795 SHADOWRIDGE DR,,VISTA,CA,92083,CIRCLE K 1984,,,,,,SAN DIEGO,199.05,6264249.96907989,2005418.84183654
-117.221924580412278,33.166022686423162,2628,20,191922,LIC,ACTIVE,1987-10-07T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,CIRCLE K STORES INC,795 SHADOWRIDGE DR,,VISTA,CA,92083,CIRCLE K 1984,,,,,,SAN DIEGO,199.05,6264249.96907989,2005418.84183654
-117.217078950606151,32.72819572868471,2629,41,513384,LIC,ACTIVE,2012-04-11T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3710,,CAPTAIN FISH INC,2558 LANING RD,STE C103,SAN DIEGO,CA,92106-6479,SUSHIYA,,,,,,SAN DIEGO,214,6264255.21999999,1846109.29
-117.217078950606151,32.72819572868471,2630,41,519269,LIC,ACTIVE,2012-05-02T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3710,,YASOTORN  NATAYA,2558 LANING RD,UNIT 102C,SAN DIEGO,CA,92106-6479,ISSARA THAI,,,,,,SAN DIEGO,214,6264255.21999999,1846109.29
-117.216782077590935,32.735573399952173,2631,41,482053,LIC,ACTIVE,2009-12-17T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,LEE  CHANG J,2850 WOMBLE RD,#105,SAN DIEGO,CA,92106-6156,EKIRU SUSHI,,,,,,SAN DIEGO,214,6264371.40699999,1848792.669
-117.221014849118461,33.122811738573567,2632,17,547168,LIC,ACTIVE,2014-08-21T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3712,,MERRICK  ARON CHARLES,1318 CAMBRIDGE CT,,SAN MARCOS,CA,92078-5430,MERRICK BEVERAGE GROUP,,,,,,SAN DIEGO,200.19,6264381.93099998,1989694.50799997
-117.221485124820916,33.165706362310004,2633,41,510732,LIC,ACTIVE,2011-11-04T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3713,,DELGADO-HOYOS  ANASTACIO,777 SHADOWRIDGE DR,,VISTA,CA,92083-7998,LA CASA DE LOS ALAMBRES,,,,,,SAN DIEGO,199.04,6264383.37137204,2005302.49790905
-117.216632695272821,32.735730516819984,2634,21,437306,LIC,ACTIVE,2007-02-02T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,TRADER JOES COMPANY,2401 TRUXTON RD,STE 300,SAN DIEGO,CA,92106,TRADER JOES 188,,,,,,SAN DIEGO,214,6264417.87299999,1848849.40699999
-117.216632695272821,32.735730516819984,2635,47,567106,LIC,ACTIVE,2016-05-18T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3710,,SAMMYS WOODFIRED PIZZA,2401 TRUXTUN RD,STE 102,SAN DIEGO,CA,92106-6149,PISCO ROTISSERIE AND CEVICHERIA,,,,,,SAN DIEGO,214,6264417.87299999,1848849.40699999
-117.221255723041949,33.165612129204995,2636,21,436172,LIC,ACTIVE,2006-07-05T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,SFDW INC,755 SHADOWRIDGE DR,,VISTA,CA,92083-7997,VISTA WINE & SPIRITS,,,,,,SAN DIEGO,199.05,6264453.24984121,2005267.55834639
-117.221255723041949,33.165612129204995,2637,86,436172,LIC,ACTIVE,2013-03-08T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3713,,SFDW INC,755 SHADOWRIDGE DR,,VISTA,CA,92083-7997,VISTA WINE & SPIRITS,,,,,,SAN DIEGO,199.05,6264453.24984121,2005267.55834639
-117.222617638019798,33.296260619937179,2638,21,297649,LIC,ACTIVE,1994-08-08T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3700,,OAK CREEK MARKET INC,5256 S MISSION RD,STE 700,BONSALL,CA,92003-3622,DANIELS APPLE MARKET,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2639,86,297649,LIC,ACTIVE,2015-03-23T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3700,,OAK CREEK MARKET INC,5256 S MISSION RD,STE 700,BONSALL,CA,92003-3622,DANIELS APPLE MARKET,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2640,47,433012,LIC,ACTIVE,2006-06-22T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3700,,RICHARDS DRAGON CO INC,5256 S MISSION RD,STE 303,BONSALL,CA,92003,PEKING WOK,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2641,47,460112,LIC,ACTIVE,2009-02-23T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3700,,GRP TWENTY NINE INC,5256 S MISSION RD,STE 601,BONSALL,CA,92003-3622,FRESCO,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2642,41,511949,LIC,ACTIVE,2011-07-27T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3700,,TAYLORTOMA  ONO KAUKAU  INC.,5256 S MISSION RD,STE 1301,BONSALL,CA,92003-3624,Z CAFE,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2643,47,529453,LIC,ACTIVE,2013-05-16T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,Y,12,3700,,IAMME IA  INC,5256 S MISSION RD,STE 907-908,BONSALL,CA,92003-3623,TEKILA COCINA MEXICAN,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2644,58,529453,LIC,ACTIVE,2013-05-16T00:00:00.000Z,2020-04-30T00:00:00.000Z,,,N,12,3700,,IAMME IA  INC,5256 S MISSION RD,STE 907-908,BONSALL,CA,92003-3623,TEKILA COCINA MEXICAN,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2645,41,546835,LIC,ACTIVE,2015-05-04T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3700,,OAK CREEK MARKET INC,5256 S MISSION RD,STE 700,BONSALL,CA,92003-3622,DANIELS MARKET WEST,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.222617638019798,33.296260619937179,2646,21,559120,LIC,ACTIVE,2015-12-01T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3700,,BONSALL FINE WINE & SPIRITS  INC,5256 S MISSION RD,STE 841,BONSALL,CA,92003-3623,BONSALL FINE WINE & SPIRITS,,,,,,SAN DIEGO,188.02,6264479.92999999,2052806.675
-117.217844366513134,32.873110618839384,2647,41,505303,LIC,ACTIVE,2011-11-16T00:00:00.000Z,2019-10-31T00:00:00.000Z,,,Y,12,3710,,HAN  SON A,4150 REGENTS PARK ROW,STE 190,LA JOLLA,CA,92037-9139,NOZOMI #2 SUSHI & BBQ,,,,,,SAN DIEGO,83.41,6264509.257,1898835.97
-117.217844366513134,32.873110618839384,2648,41,537641,LIC,ACTIVE,2014-12-02T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,2C RESTAURANTS INC,4150 REGENTS PARK ROW,#100,LA JOLLA,CA,92037-1414,REGENTS PIZZERIA,,,,,,SAN DIEGO,83.41,6264509.257,1898835.97
-117.217844366513134,32.873110618839384,2649,77,537641,LIC,ACTIVE,2014-12-02T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,N,12,3710,,2C RESTAURANTS INC,4150 REGENTS PARK ROW,#100,LA JOLLA,CA,92037-1414,REGENTS PIZZERIA,,,,,,SAN DIEGO,83.41,6264509.257,1898835.97
-117.217559477024253,32.872014754458711,2650,41,559890,LIC,ACTIVE,2016-03-02T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,Y,12,3710,,RUBICON DELI INC,4130 LA JOLLA VILLAGE DR,STE 104,LA JOLLA,CA,92037,RUBICON DELI THE,,,,,,SAN DIEGO,83.41,6264593.025,1898436.449
-117.217559477024253,32.872014754458711,2651,58,559890,LIC,ACTIVE,2016-03-02T00:00:00.000Z,2020-02-29T00:00:00.000Z,,,N,12,3710,,RUBICON DELI INC,4130 LA JOLLA VILLAGE DR,STE 104,LA JOLLA,CA,92037,RUBICON DELI THE,,,,,,SAN DIEGO,83.41,6264593.025,1898436.449
-117.216232885190138,32.752524607846119,2652,47,514986,LIC,ACTIVE,2014-01-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,BLAZIN WINGS INC,3615 MIDWAY DRIVE,,SAN DIEGO,CA,92110,BUFFALO WILD WINGS,,,,,,SAN DIEGO,68.02,6264597.44099999,1854958.477
-117.2168710219226,32.813901372526828,2653,41,535255,LIC,ACTIVE,2013-10-08T00:00:00.000Z,2019-09-30T00:00:00.000Z,,,Y,12,3710,,ISA BELLA RESTAURANTS L-SHIP,4011-15 AVATI DR,,SAN DIEGO,CA,92117-4403,ISA BELLA RESTAURANT,,,,,,SAN DIEGO,85.03,6264608.33,1877291.05
-117.223219022399164,33.39038710707031,2654,2,517132,LIC,ACTIVE,2012-01-12T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3700,,CARSON  TOM BOURNE,1924 E MISSION RD,,FALLBROOK,CA,92028-1836,VINEYARD AT 1924 THE,,,,,,SAN DIEGO,190.01,6264615.854,2087055.992
-117.220471461042607,33.148381561644342,2655,23,532303,APP,ACTIVE,,,,,Y,12,3713,,BARREL HARBOR BREWING COMPANY LLC,2575 PIONEER AVE,STE 104,VISTA,CA,92081-8450,BARREL HARBOR BREWING,,,,,,SAN DIEGO,200.17,6264634.88499999,1998996.198
-117.220471461042607,33.148381561644342,2656,23,532303,LIC,ACTIVE,2013-08-13T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3713,,BARREL HARBOR BREWING COMPANY LLC,2575 PIONEER AVE,STE 104,VISTA,CA,92081-8450,BARREL HARBOR BREWING,,,,,,SAN DIEGO,200.17,6264634.88499999,1998996.198
-117.215869248784088,32.73091535787389,2657,47,453188,LIC,ACTIVE,2007-12-28T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,HUNTINGTON PACIFIC HOTELS LLC,2592 LANING RD,,SAN DIEGO,CA,92106-6418,COURTYARD BY MARRIOTT,,,,,,SAN DIEGO,214,6264636.40699999,1847095.327
-117.216636848540986,32.803388165240023,2658,41,316581,LIC,ACTIVE,1996-02-28T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3710,,SUSHI OTA INC,4529 MISSION BAY DR,,SAN DIEGO,CA,92109,SUSHI OTA,,,,,,SAN DIEGO,78,6264644.813,1873465.355
-117.216622079785012,32.803375348918571,2659,20,468434,LIC,ACTIVE,2008-09-22T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,7 ELEVEN INC,4527 MISSION BAY DR,,SAN DIEGO,CA,92109-4920,7 ELEVEN 13598,,,,,,SAN DIEGO,78,6264649.308,1873460.64999998
-117.215893719609483,32.737122770098097,2660,21,448104,LIC,ACTIVE,2007-10-31T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,VONS COMPANIES INC THE,2495 TRUXTON RD,STE 100,SAN DIEGO,CA,92106,VONS 2735,,,,,,SAN DIEGO,214,6264649.80399999,1849353.84599998
-117.215893719609483,32.737122770098097,2661,86,448104,LIC,ACTIVE,2012-02-01T00:00:00.000Z,2020-06-30T00:00:00.000Z,,,Y,12,3710,,VONS COMPANIES INC THE,2495 TRUXTON RD,STE 100,SAN DIEGO,CA,92106,VONS 2735,,,,,,SAN DIEGO,214,6264649.80399999,1849353.84599998
-117.216676082300665,32.81402391427747,2662,21,413969,LIC,ACTIVE,2004-08-02T00:00:00.000Z,2019-07-31T00:00:00.000Z,,,Y,12,3710,,KALLA BROTHERS INC,4031 AVATI DR,,SAN DIEGO,CA,92117,BAYHO LIQUOR & DELI,,,,,,SAN DIEGO,85.03,6264668.63499999,1877335.07899997
-117.217028074251459,32.851921857793229,2663,41,545537,LIC,ACTIVE,2015-02-12T00:00:00.000Z,2020-01-31T00:00:00.000Z,,,Y,12,3710,,R.M.R.L.L. INC.,6104 REGENTS RD,,SAN DIEGO,CA,92122-2245,OUTCAST GRILL,,,,,,SAN DIEGO,83.06,6264688.37799999,1891124.519
-117.215919570287397,32.754642115388208,2664,47,547399,LIC,ACTIVE,2015-03-19T00:00:00.000Z,2019-12-31T00:00:00.000Z,,,Y,12,3710,,RED LOBSTER HOSPITALITY LLC,3780 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110,RED LOBSTER #0519,,,,,,SAN DIEGO,65,6264700.906,1855727.999
-117.215630496824986,32.735733618959657,2665,41,515728,LIC,ACTIVE,2011-12-22T00:00:00.000Z,2019-11-30T00:00:00.000Z,,,Y,12,3710,,PREMIER FOOD CONCEPTS LLC,2400 HISTORIC DECATUR RD,STE 100,SAN DIEGO,CA,92106-6158,LUNA GRILL,,,,,,SAN DIEGO,214,6264726.064,1848847.67999995
-117.215630496824986,32.735733618959657,2666,41,565289,LIC,ACTIVE,2016-04-13T00:00:00.000Z,2020-03-31T00:00:00.000Z,,,Y,12,3710,,T.Y.P RESTAURANT GROUP  INC.,2400 HISTORIC DECATUR RD,BLDG 30 E STE 104,SAN DIEGO,CA,92106-6158,TENDER GREENS,,,,,,SAN DIEGO,214,6264726.064,1848847.67999995
-117.215630496824986,32.735733618959657,2667,47,566951,LIC,ACTIVE,2016-07-11T00:00:00.000Z,2019-06-30T00:00:00.000Z,,,Y,12,3710,,FIG TREE LIBERTY INC,2400 HISTORIC DECATUR RD,STE 103,SAN DIEGO,CA,92106-6113,FIG TREE CAFE,,,,,,SAN DIEGO,214,6264726.064,1848847.67999995
-117.220383212807377,33.169494676428684,2668,23,556935,LIC,ACTIVE,2016-06-13T00:00:00.000Z,2020-05-31T00:00:00.000Z,,,Y,12,3713,,MLR HOLDINGS  LLC,2123 INDUSTRIAL CT,,VISTA,CA,92081-7900,,,,,,,SAN DIEGO,199.04,6264733.389,2006677.68999994
